Folder_id;Start Time;End Time;Transportation Mode
63;2008/11/09 08:32:45;2008/11/09 08:50:09;walk
63;2008/11/09 09:39:29;2008/11/09 09:54:14;walk
63;2008/11/09 09:54:22;2008/11/09 10:09:07;bus
63;2008/11/09 10:09:16;2008/11/09 10:50:36;walk
63;2008/11/09 11:08:07;2008/11/09 11:27:01;bike
63;2008/11/09 13:34:29;2008/11/09 13:42:15;bike
63;2008/11/10 01:31:16;2008/11/10 02:04:30;bus
63;2008/11/10 02:04:41;2008/11/10 02:09:04;walk
63;2008/11/10 03:01:28;2008/11/10 03:07:49;walk
63;2008/11/10 03:08:08;2008/11/10 03:29:44;bus
63;2008/11/10 03:29:53;2008/11/10 03:37:30;walk
63;2008/11/10 03:45:05;2008/11/10 03:45:23;walk
63;2008/11/10 04:20:38;2008/11/10 05:01:21;bus
63;2008/11/10 05:01:31;2008/11/10 05:03:58;walk
63;2008/11/10 10:24:39;2008/11/10 10:26:24;walk
63;2008/11/10 11:18:35;2008/11/10 11:31:00;bus
63;2008/11/10 11:31:19;2008/11/10 11:34:31;walk
63;2008/11/11 02:19:01;2008/11/11 02:55:39;walk
63;2008/11/11 03:59:22;2008/11/11 04:01:01;walk
63;2008/11/11 04:18:49;2008/11/11 04:22:14;walk
63;2008/11/11 04:23:01;2008/11/11 04:56:24;bus
63;2008/11/11 04:56:35;2008/11/11 04:59:20;walk
63;2008/11/11 04:59:29;2008/11/11 05:22:40;bus
63;2008/11/11 05:22:47;2008/11/11 05:29:00;walk
63;2008/11/11 08:01:26;2008/11/11 08:41:46;bus
63;2008/11/11 08:41:53;2008/11/11 08:56:00;walk
63;2008/11/11 08:56:00;2008/11/11 09:05:19;bus
63;2008/11/11 09:05:28;2008/11/11 09:27:24;walk
63;2008/11/11 09:56:40;2008/11/11 10:13:57;bus
63;2008/11/11 10:36:34;2008/11/11 11:17:44;walk
63;2008/11/11 11:36:45;2008/11/11 11:40:40;bike
63;2008/11/12 01:24:35;2008/11/12 01:32:18;bike
63;2008/11/12 01:32:26;2008/11/12 02:10:47;walk
63;2008/11/12 02:11:00;2008/11/12 02:24:30;bike
63;2008/11/12 03:33:38;2008/11/12 04:09:52;walk
63;2008/11/12 10:11:40;2008/11/12 10:16:47;walk
63;2008/11/12 10:16:55;2008/11/12 10:53:35;bus
63;2008/11/12 10:54:15;2008/11/12 11:32:49;bus
63;2008/11/12 11:33:06;2008/11/12 11:37:47;walk
63;2008/11/13 00:42:53;2008/11/13 01:28:47;walk
63;2008/11/13 01:29:10;2008/11/13 02:06:10;bus
63;2008/11/13 02:06:20;2008/11/13 02:09:40;walk
63;2008/11/13 09:58:12;2008/11/13 10:33:41;bus
63;2008/11/13 10:33:51;2008/11/13 10:34:56;walk
63;2008/11/13 11:09:12;2008/11/13 11:28:27;walk
63;2008/11/13 11:43:25;2008/11/13 11:45:52;walk
63;2008/11/14 01:04:38;2008/11/14 01:41:57;bus
63;2008/11/14 01:42:06;2008/11/14 01:45:50;walk
63;2008/11/14 10:14:55;2008/11/14 10:53:53;bus
63;2008/11/14 10:54:00;2008/11/14 11:01:11;walk
63;2008/11/15 01:08:37;2008/11/15 01:15:00;walk
63;2008/11/15 01:15:00;2008/11/15 01:57:51;bus
63;2008/11/15 01:57:59;2008/11/15 02:14:00;walk
63;2008/11/15 02:14:00;2008/11/15 03:04:48;bus
63;2008/11/15 03:04:57;2008/11/15 03:13:13;walk
63;2008/11/16 06:05:51;2008/11/16 06:08:29;car
63;2008/11/16 06:14:11;2008/11/16 06:45:31;bus
63;2008/11/16 06:45:38;2008/11/16 06:47:35;walk
63;2008/11/16 08:15:59;2008/11/16 08:49:47;car
63;2008/11/16 08:49:56;2008/11/16 08:55:41;walk
63;2008/11/16 09:37:10;2008/11/16 11:45:24;walk
63;2008/11/16 13:02:40;2008/11/16 13:14:30;bike
63;2008/11/16 14:14:24;2008/11/16 14:18:24;bike
63;2008/11/17 01:08:46;2008/11/17 01:52:38;bus
63;2008/11/17 01:52:50;2008/11/17 01:55:58;walk
63;2008/11/17 10:06:34;2008/11/17 10:53:39;bus
63;2008/11/17 10:53:47;2008/11/17 11:03:06;walk
63;2008/11/17 11:08:27;2008/11/17 11:27:18;bike
63;2008/11/17 12:49:21;2008/11/17 13:50:19;bike
63;2008/11/18 01:00:58;2008/11/18 01:38:55;bike
63;2008/11/18 01:49:34;2008/11/18 01:55:00;bike
63;2008/11/18 01:55:00;2008/11/18 02:29:58;bus
63;2008/11/18 02:30:08;2008/11/18 02:34:17;walk
63;2008/11/18 09:27:39;2008/11/18 10:08:45;bus
63;2008/11/18 10:08:53;2008/11/18 10:15:17;walk
63;2008/11/18 23:57:26;2008/11/19 00:29:42;bus
63;2008/11/19 00:29:49;2008/11/19 00:33:43;walk
63;2008/11/19 04:49:10;2008/11/19 04:55:00;walk
63;2008/11/19 04:55:00;2008/11/19 05:50:08;bus
63;2008/11/19 05:50:19;2008/11/19 06:07:59;walk
63;2008/11/19 08:30:10;2008/11/19 09:15:00;subway
63;2008/11/19 09:15:00;2008/11/19 09:19:49;bus
63;2008/11/19 09:19:57;2008/11/19 09:42:00;walk
63;2008/11/19 09:42:00;2008/11/19 10:01:58;bus
63;2008/11/19 10:02:10;2008/11/19 10:15:22;walk
63;2008/11/19 11:09:28;2008/11/19 11:15:43;walk
63;2008/11/19 23:54:33;2008/11/20 00:18:00;bus
63;2008/11/20 00:18:00;2008/11/20 00:21:47;walk
63;2008/11/20 04:05:06;2008/11/20 04:16:31;walk
63;2008/11/20 05:03:43;2008/11/20 05:10:27;walk
63;2008/11/20 08:56:22;2008/11/20 10:24:48;walk
63;2008/11/20 10:24:56;2008/11/20 11:20:49;bus
63;2008/11/20 11:20:56;2008/11/20 11:30:15;walk
63;2008/11/20 11:36:27;2008/11/20 11:38:46;bike
63;2008/11/20 12:50:28;2008/11/20 13:41:52;bike
63;2008/11/21 00:37:51;2008/11/21 00:50:40;bike
63;2008/11/21 01:03:50;2008/11/21 01:30:25;bike
63;2008/11/21 01:35:25;2008/11/21 02:23:44;bus
63;2008/11/21 02:23:51;2008/11/21 02:27:37;walk
63;2008/11/21 09:46:39;2008/11/21 10:55:40;bus
63;2008/11/21 10:55:49;2008/11/21 11:04:36;walk
63;2008/11/22 02:12:48;2008/11/22 02:27:00;walk
63;2008/11/22 02:27:00;2008/11/22 02:49:00;bus
63;2008/11/22 02:49:00;2008/11/22 03:00:43;walk
63;2008/11/22 03:34:09;2008/11/22 03:46:08;walk
63;2008/11/22 03:46:17;2008/11/22 03:57:22;bus
63;2008/11/22 03:57:37;2008/11/22 03:59:00;walk
63;2008/11/22 03:59:00;2008/11/22 04:47:00;bus
63;2008/11/22 04:47:00;2008/11/22 04:58:34;walk
63;2008/11/22 07:12:07;2008/11/22 11:08:44;walk
63;2008/11/23 04:20:06;2008/11/23 04:53:00;bus
63;2008/11/23 04:53:00;2008/11/23 05:06:00;walk
63;2008/11/23 05:06:00;2008/11/23 05:35:27;bus
63;2008/11/23 05:35:35;2008/11/23 05:45:34;walk
63;2008/11/24 00:27:29;2008/11/24 00:51:26;bike
63;2008/11/24 01:00:16;2008/11/24 01:05:11;walk
63;2008/11/24 01:05:19;2008/11/24 01:41:22;bus
63;2008/11/24 01:41:38;2008/11/24 01:45:49;walk
63;2008/11/24 09:42:47;2008/11/24 09:57:50;bus
63;2008/11/24 09:58:00;2008/11/24 09:58:44;walk
63;2008/11/24 10:38:07;2008/11/24 10:52:23;walk
63;2008/11/24 11:37:53;2008/11/24 11:41:09;bike
63;2008/11/24 12:38:37;2008/11/24 12:51:04;bike
63;2008/11/25 01:14:55;2008/11/25 01:15:29;walk
63;2008/11/25 01:15:38;2008/11/25 01:56:30;bus
63;2008/11/25 01:56:38;2008/11/25 02:00:43;walk
63;2008/11/25 10:26:53;2008/11/25 10:55:48;bus
63;2008/11/25 10:56:02;2008/11/25 11:19:44;walk
63;2008/11/26 00:50:01;2008/11/26 01:02:46;walk
63;2008/11/26 01:16:18;2008/11/26 03:08:52;walk
63;2008/11/26 03:14:25;2008/11/26 03:35:22;walk
63;2008/11/26 04:09:00;2008/11/26 04:11:28;walk
63;2008/11/26 08:38:55;2008/11/26 08:48:36;walk
63;2008/11/26 11:44:39;2008/11/26 11:47:11;bike
63;2008/11/26 12:48:56;2008/11/26 12:55:29;bike
63;2008/11/28 01:11:11;2008/11/28 01:19:18;walk
63;2008/11/28 01:19:37;2008/11/28 01:54:52;bus
63;2008/11/28 01:55:00;2008/11/28 01:58:51;walk
63;2008/11/28 04:53:16;2008/11/28 04:57:58;walk
63;2008/11/28 11:00:18;2008/11/28 11:15:02;bus
63;2008/11/28 11:15:27;2008/11/28 11:21:13;walk
63;2008/11/28 13:20:36;2008/11/28 13:32:02;walk
63;2008/11/29 01:06:51;2008/11/29 02:26:04;bike
63;2008/11/29 02:28:21;2008/11/29 02:35:53;walk
63;2008/11/29 02:36:04;2008/11/29 03:10:51;bus
63;2008/11/29 03:10:58;2008/11/29 03:14:38;walk
63;2008/11/29 08:05:31;2008/11/29 08:49:13;bus
63;2008/11/29 08:49:23;2008/11/29 09:08:25;walk
63;2008/11/29 10:28:34;2008/11/29 10:48:22;walk
63;2008/11/29 23:56:27;2008/11/30 00:26:42;bus
63;2008/11/30 00:27:06;2008/11/30 00:42:59;walk
63;2008/11/30 03:15:20;2008/11/30 03:32:00;walk
63;2008/11/30 03:32:00;2008/11/30 04:17:24;bus
63;2008/11/30 04:17:35;2008/11/30 04:48:55;walk
63;2008/11/30 04:50:03;2008/11/30 05:24:18;bus
63;2008/11/30 05:24:27;2008/11/30 05:28:14;walk
63;2008/12/01 00:23:37;2008/12/01 00:36:20;walk
63;2008/12/01 00:37:21;2008/12/01 01:18:00;bus
63;2008/12/01 01:18:09;2008/12/01 01:22:29;walk
63;2008/12/01 06:25:53;2008/12/01 06:30:00;walk
63;2008/12/01 06:30:00;2008/12/01 06:51:22;bus
63;2008/12/01 06:51:38;2008/12/01 06:55:14;walk
63;2008/12/01 10:19:37;2008/12/01 10:55:04;bus
63;2008/12/01 10:55:12;2008/12/01 11:04:21;walk
63;2008/12/01 12:12:54;2008/12/01 15:04:43;walk
63;2008/12/02 00:24:43;2008/12/02 00:37:02;walk
63;2008/12/02 00:37:11;2008/12/02 01:14:52;bus
63;2008/12/02 01:15:03;2008/12/02 01:25:08;walk
63;2008/12/02 06:42:50;2008/12/02 07:18:15;bus
63;2008/12/02 07:18:24;2008/12/02 07:25:31;walk
63;2008/12/02 07:35:03;2008/12/02 08:35:03;bike
63;2008/12/02 08:35:21;2008/12/02 08:43:19;bike
63;2008/12/02 11:36:54;2008/12/02 11:41:36;bike
63;2008/12/03 00:24:16;2008/12/03 00:35:55;walk
63;2008/12/03 00:36:07;2008/12/03 01:16:19;bus
63;2008/12/03 01:16:27;2008/12/03 01:20:58;walk
63;2008/12/03 05:43:39;2008/12/03 05:44:21;walk
63;2008/12/03 08:08:34;2008/12/03 09:31:00;bus
63;2008/12/03 09:31:07;2008/12/03 09:32:36;walk
63;2008/12/03 09:59:49;2008/12/03 10:01:06;walk
63;2008/12/03 10:01:40;2008/12/03 10:15:35;bus
63;2008/12/03 10:15:49;2008/12/03 10:28:51;bus
63;2008/12/03 10:57:56;2008/12/03 11:10:36;walk
63;2008/12/04 06:01:41;2008/12/04 06:33:06;bike
63;2008/12/04 08:57:19;2008/12/04 09:25:40;bike
63;2008/12/04 10:11:28;2008/12/04 10:30:41;walk
63;2008/12/04 13:04:07;2008/12/04 13:20:07;walk
63;2008/12/04 13:22:50;2008/12/04 13:50:12;walk
63;2008/12/05 01:12:35;2008/12/05 02:30:02;bus
63;2008/12/05 02:30:09;2008/12/05 02:35:11;walk
63;2008/12/05 04:04:15;2008/12/05 04:04:57;walk
63;2008/12/05 08:18:04;2008/12/05 08:24:48;walk
63;2008/12/05 08:24:56;2008/12/05 09:50:40;bus
63;2008/12/05 09:50:48;2008/12/05 10:13:58;walk
63;2008/12/06 04:06:31;2008/12/06 04:27:24;bike
63;2008/12/06 10:03:22;2008/12/06 10:19:03;walk
63;2008/12/07 02:31:22;2008/12/07 03:49:51;bike
63;2008/12/07 08:03:18;2008/12/07 08:20:52;bus
63;2008/12/07 08:21:00;2008/12/07 08:37:48;walk
63;2008/12/07 08:38:40;2008/12/07 08:50:39;bus
63;2008/12/07 08:50:47;2008/12/07 08:59:38;bike
63;2008/12/07 09:29:14;2008/12/07 09:46:48;walk
63;2008/12/07 11:02:15;2008/12/07 11:11:54;walk
63;2008/12/08 03:35:16;2008/12/08 03:35:26;walk
63;2008/12/08 07:05:12;2008/12/08 07:13:50;bike
63;2008/12/08 09:58:53;2008/12/08 10:07:02;bike
63;2008/12/08 10:48:10;2008/12/08 10:57:55;bike
63;2008/12/08 11:00:23;2008/12/08 11:08:10;walk
63;2008/12/08 11:58:39;2008/12/08 12:00:39;walk
63;2008/12/09 00:36:01;2008/12/09 01:38:47;bus
63;2008/12/09 01:38:56;2008/12/09 01:42:22;walk
63;2008/12/09 08:35:54;2008/12/09 09:08:31;bus
63;2008/12/09 09:08:39;2008/12/09 09:23:37;walk
63;2008/12/09 09:34:48;2008/12/09 09:45:03;walk
63;2008/12/09 09:46:10;2008/12/09 09:51:38;walk
63;2008/12/10 05:53:44;2008/12/10 08:41:39;bike
63;2008/12/10 08:45:24;2008/12/10 08:52:04;bike
63;2008/12/10 09:30:42;2008/12/10 09:44:08;bike
63;2008/12/11 01:37:37;2008/12/11 02:02:02;bike
63;2008/12/11 02:02:11;2008/12/11 02:19:00;bus
63;2008/12/11 02:19:07;2008/12/11 02:20:45;walk
63;2008/12/11 03:59:50;2008/12/11 04:07:29;bus
63;2008/12/11 04:07:37;2008/12/11 04:20:53;bike
63;2008/12/11 05:15:13;2008/12/11 05:23:34;walk
63;2008/12/11 05:52:02;2008/12/11 05:54:29;walk
63;2008/12/12 00:24:37;2008/12/12 00:32:53;walk
63;2008/12/12 00:33:13;2008/12/12 00:47:41;bus
63;2008/12/12 00:47:56;2008/12/12 01:18:54;bus
63;2008/12/12 01:19:03;2008/12/12 01:23:24;walk
63;2008/12/12 08:21:10;2008/12/12 08:25:52;bus
63;2008/12/12 08:26:00;2008/12/12 08:34:39;walk
63;2008/12/12 10:19:46;2008/12/12 10:25:25;walk
63;2008/12/12 10:26:54;2008/12/12 11:27:34;bus
63;2008/12/12 11:27:42;2008/12/12 11:31:37;walk
63;2008/12/12 13:09:16;2008/12/12 13:39:39;bus
63;2008/12/12 13:39:50;2008/12/12 13:59:54;walk
63;2008/12/13 03:10:12;2008/12/13 03:51:38;bike
63;2008/12/13 04:10:39;2008/12/13 04:18:22;bike
63;2008/12/13 08:33:17;2008/12/13 08:51:54;walk
63;2008/12/13 08:52:01;2008/12/13 09:21:00;bus
63;2008/12/13 09:21:00;2008/12/13 09:32:55;walk
63;2008/12/13 10:15:37;2008/12/13 10:41:54;bus
63;2008/12/13 10:42:02;2008/12/13 10:55:54;walk
63;2008/12/14 01:37:02;2008/12/14 02:35:13;bike
63;2008/12/14 03:25:51;2008/12/14 08:59:21;walk
63;2008/12/14 12:26:49;2008/12/14 12:31:40;bike
63;2008/12/15 03:20:28;2008/12/15 03:55:17;bus
63;2008/12/15 03:55:25;2008/12/15 04:13:13;walk
65;2008/08/15 07:47:00;2008/08/15 08:02:22;walk
65;2008/08/15 08:02:23;2008/08/15 08:18:23;bus
65;2008/08/15 08:18:24;2008/08/15 08:24:01;walk
65;2008/08/16 00:17:00;2008/08/16 00:27:20;bus
65;2008/08/16 00:27:21;2008/08/16 00:59:10;walk
65;2008/08/16 06:18:59;2008/08/16 06:20:57;bus
65;2008/08/16 06:20:58;2008/08/16 06:54:18;walk
65;2008/08/16 06:54:19;2008/08/16 07:09:44;bus
65;2008/08/16 07:09:45;2008/08/16 09:33:04;walk
65;2008/08/16 09:33:05;2008/08/16 09:56:54;bus
65;2008/08/16 11:57:36;2008/08/16 12:19:42;bus
65;2008/08/16 12:19:43;2008/08/16 12:31:18;bike
65;2008/08/16 12:31:19;2008/08/16 12:52:08;walk
65;2008/08/16 23:53:35;2008/08/17 00:00:33;walk
65;2008/08/17 00:00:34;2008/08/17 00:21:26;bus
65;2008/08/17 00:21:27;2008/08/17 00:58:27;walk
65;2008/08/17 06:20:06;2008/08/17 06:30:16;bus
65;2008/08/17 06:30:17;2008/08/17 07:57:00;walk
65;2008/08/17 07:57:01;2008/08/17 08:34:44;walk
65;2008/08/17 11:04:59;2008/08/17 11:25:39;bus
65;2008/08/17 11:25:40;2008/08/17 11:34:11;walk
65;2008/08/17 13:31:29;2008/08/17 13:40:17;bike
65;2008/08/18 00:02:35;2008/08/18 00:06:09;walk
65;2008/08/18 00:06:10;2008/08/18 00:32:57;bus
65;2008/08/18 10:33:59;2008/08/18 10:49:10;walk
65;2008/08/18 10:49:11;2008/08/18 11:19:23;bus
65;2008/08/18 11:19:24;2008/08/18 11:35:05;bike
65;2008/08/20 00:05:36;2008/08/20 00:23:54;bus
65;2008/08/20 06:13:36;2008/08/20 06:38:34;bus
65;2008/08/20 06:38:35;2008/08/20 07:51:08;walk
65;2008/08/20 07:51:09;2008/08/20 08:22:12;bus
65;2008/08/20 08:22:13;2008/08/20 08:27:50;walk
65;2008/08/20 10:47:18;2008/08/20 10:58:29;walk
65;2008/08/20 10:58:30;2008/08/20 11:24:17;bus
65;2008/08/20 11:24:18;2008/08/20 11:33:43;bike
65;2008/08/20 11:33:44;2008/08/20 12:37:49;walk
65;2008/08/21 10:55:52;2008/08/21 11:48:10;bus
65;2008/08/21 11:48:11;2008/08/21 12:04:46;bike
65;2008/08/23 11:54:29;2008/08/23 12:05:27;bike
65;2008/08/23 13:18:06;2008/08/23 13:28:32;bike
65;2008/08/23 13:28:33;2008/08/23 13:38:13;run
65;2008/08/23 13:38:14;2008/08/23 13:41:57;walk
65;2008/08/23 13:41:58;2008/08/23 13:55:50;bike
65;2008/08/24 00:17:14;2008/08/24 01:15:46;bus
65;2008/08/24 01:15:47;2008/08/24 01:31:06;walk
65;2008/08/24 02:14:52;2008/08/24 04:03:01;walk
65;2008/08/24 04:03:02;2008/08/24 04:53:15;bus
65;2008/08/24 04:53:16;2008/08/24 04:56:55;walk
65;2008/08/24 06:23:15;2008/08/24 06:34:19;walk
65;2008/08/24 06:34:20;2008/08/24 08:11:45;bus
65;2008/08/24 10:43:19;2008/08/24 10:56:41;bike
65;2008/08/24 12:02:03;2008/08/24 12:11:57;bike
65;2008/08/25 06:34:05;2008/08/25 06:38:49;bike
65;2008/08/25 08:40:09;2008/08/25 08:58:07;bike
65;2008/08/25 10:05:05;2008/08/25 10:27:53;walk
65;2008/08/25 11:48:13;2008/08/25 11:54:23;bike
65;2008/08/26 01:23:14;2008/08/26 01:42:40;bike
65;2008/08/26 10:17:30;2008/08/26 10:36:30;bike
65;2008/08/27 10:21:06;2008/08/27 10:50:00;bike
65;2008/08/28 00:48:21;2008/08/28 01:00:45;bike
65;2008/08/28 10:21:06;2008/08/28 10:34:40;bike
65;2008/08/29 00:47:05;2008/08/29 01:07:05;bike
65;2008/08/29 09:33:06;2008/08/29 09:50:26;bike
65;2008/08/29 10:13:52;2008/08/29 10:29:12;bus
65;2008/08/29 15:13:30;2008/08/29 15:59:40;walk
65;2008/08/30 15:12:34;2008/08/30 15:28:08;bike
65;2008/08/31 11:38:36;2008/08/31 12:04:54;bike
65;2008/08/31 16:15:10;2008/08/31 16:33:16;bike
66;2011/08/24 13:51:21;2011/08/24 13:52:44;walk
66;2011/08/25 00:36:03;2011/08/25 00:58:25;bike
66;2011/08/25 14:44:57;2011/08/25 14:58:30;bike
66;2011/08/26 01:01:58;2011/08/26 01:24:01;walk
66;2011/08/28 01:11:21;2011/08/28 07:20:04;walk
66;2011/08/28 07:20:05;2011/08/28 07:48:53;taxi
66;2011/08/28 07:48:54;2011/08/28 13:50:43;walk
66;2011/08/28 13:50:44;2011/08/28 14:10:10;taxi
66;2011/08/28 14:10:11;2011/08/28 14:21:19;walk
66;2011/08/29 14:39:35;2011/08/29 14:47:28;bike
66;2011/08/30 00:47:21;2011/08/30 01:02:44;bike
66;2011/08/30 10:05:29;2011/08/30 10:56:20;walk
66;2011/08/30 10:56:21;2011/08/30 12:20:46;subway
66;2011/08/30 12:20:47;2011/08/30 12:30:22;walk
66;2011/08/30 12:30:23;2011/08/30 13:09:50;car
66;2011/08/30 13:09:51;2011/08/30 15:06:36;subway
66;2011/08/30 15:06:37;2011/08/30 15:50:57;bike
66;2011/08/31 00:49:54;2011/08/31 01:25:56;bike
66;2011/08/31 14:17:33;2011/08/31 14:38:14;bike
66;2011/09/01 00:50:00;2011/09/01 01:39:02;bike
66;2011/09/01 11:10:21;2011/09/01 13:16:52;walk
66;2011/09/01 13:16:53;2011/09/01 13:38:41;bike
66;2011/09/02 01:08:33;2011/09/02 01:21:28;bike
66;2011/09/02 01:21:29;2011/09/02 04:05:20;walk
66;2011/09/02 10:36:57;2011/09/02 11:08:35;bike
66;2011/09/03 04:27:30;2011/09/03 04:55:27;walk
66;2011/09/03 23:20:03;2011/09/03 23:34:00;walk
66;2011/09/05 01:04:27;2011/09/05 01:11:03;bike
66;2011/09/05 10:53:27;2011/09/05 11:31:22;bike
66;2011/09/06 00:48:27;2011/09/06 01:10:25;bike
66;2011/09/07 10:04:33;2011/09/07 13:56:58;bike
66;2011/09/08 01:55:51;2011/09/08 05:09:22;bike
66;2011/09/08 14:09:12;2011/09/08 14:32:56;bike
66;2011/09/09 00:42:46;2011/09/09 01:13:19;bike
66;2011/09/09 14:09:51;2011/09/09 14:24:02;bike
66;2011/09/10 06:09:33;2011/09/10 06:47:11;taxi
66;2011/09/11 03:29:33;2011/09/11 03:30:20;walk
66;2011/09/11 03:30:21;2011/09/11 03:34:12;bike
66;2011/09/11 03:34:13;2011/09/11 13:41:54;walk
66;2011/09/13 00:53:51;2011/09/13 01:07:25;bike
66;2011/09/14 14:05:33;2011/09/14 14:19:15;bike
66;2011/09/15 01:28:28;2011/09/15 01:48:57;bike
66;2011/09/15 12:23:27;2011/09/15 12:36:58;bike
66;2011/09/16 00:56:21;2011/09/16 01:10:12;taxi
66;2011/09/16 01:10:13;2011/09/16 01:28:30;walk
66;2011/09/16 01:28:31;2011/09/16 01:51:24;taxi
66;2011/09/17 02:18:27;2011/09/17 04:52:25;taxi
66;2011/09/18 00:51:57;2011/09/18 01:01:24;bike
66;2011/09/18 01:01:25;2011/09/18 01:05:56;walk
66;2011/09/18 01:05:57;2011/09/18 01:17:05;bike
66;2011/09/18 08:07:33;2011/09/18 09:30:54;bike
66;2011/09/18 23:42:51;2011/09/19 01:35:53;bike
66;2011/09/19 01:35:54;2011/09/19 04:51:06;walk
66;2011/09/19 14:08:53;2011/09/19 14:52:16;bike
66;2011/09/21 00:03:03;2011/09/21 00:36:06;bike
66;2011/09/21 08:37:29;2011/09/21 12:39:33;subway
66;2011/09/22 13:06:27;2011/09/22 13:27:36;bike
66;2011/09/23 00:37:35;2011/09/23 00:59:26;bike
66;2011/09/23 09:52:33;2011/09/23 15:12:25;walk
66;2011/09/23 15:12:26;2011/09/23 15:21:29;subway
66;2011/09/23 15:21:30;2011/09/23 15:30:01;taxi
66;2011/09/23 15:30:02;2011/09/23 15:42:05;walk
66;2011/09/25 02:42:51;2011/09/25 02:47:22;walk
66;2011/09/25 08:33:33;2011/09/25 08:39:53;bike
66;2011/09/26 00:53:03;2011/09/26 01:08:13;bike
66;2011/09/26 10:32:33;2011/09/26 10:34:00;walk
66;2011/09/26 10:34:01;2011/09/26 10:43:24;bike
66;2011/09/27 17:41:49;2011/09/27 17:56:45;walk
66;2011/09/28 00:52:57;2011/09/28 01:12:12;bike
66;2011/09/29 00:59:33;2011/09/29 02:04:16;bike
66;2011/09/29 14:04:27;2011/09/29 14:11:34;subway
66;2011/09/29 14:11:35;2011/09/29 14:30:08;walk
66;2011/10/01 07:56:33;2011/10/01 08:22:23;walk
66;2011/10/01 16:39:01;2011/10/01 16:45:31;taxi
66;2011/10/01 16:45:36;2011/10/01 16:53:16;walk
66;2011/10/03 02:51:52;2011/10/03 02:55:20;walk
66;2011/10/03 02:55:21;2011/10/03 03:02:56;subway
66;2011/10/03 03:02:57;2011/10/03 03:54:50;walk
66;2011/10/04 07:12:03;2011/10/04 07:55:29;bike
66;2011/10/05 00:48:27;2011/10/05 02:26:23;walk
66;2011/10/05 02:26:24;2011/10/05 03:11:11;subway
66;2011/10/05 03:11:12;2011/10/05 04:03:45;car
66;2011/10/05 04:03:46;2011/10/05 06:58:24;walk
66;2011/10/05 06:58:25;2011/10/05 07:51:44;bus
66;2011/10/05 07:51:45;2011/10/05 08:33:18;walk
66;2011/10/05 14:36:05;2011/10/05 15:18:15;subway
66;2011/10/05 15:18:16;2011/10/05 15:36:05;taxi
66;2011/10/06 04:11:58;2011/10/06 04:18:42;walk
66;2011/10/08 00:47:33;2011/10/08 01:08:10;bike
66;2011/10/08 13:49:33;2011/10/08 13:56:15;bike
66;2011/10/09 01:25:00;2011/10/09 01:34:23;bike
66;2011/10/09 12:05:03;2011/10/09 12:27:58;bike
66;2011/10/10 01:09:51;2011/10/10 01:24:43;bike
66;2011/10/10 10:52:22;2011/10/10 11:14:28;bike
66;2011/10/11 01:12:03;2011/10/11 01:29:30;bike
66;2011/10/12 12:09:03;2011/10/12 12:27:43;bike
66;2011/10/13 01:09:33;2011/10/13 01:38:01;bike
66;2011/10/14 00:59:28;2011/10/14 01:22:41;bike
66;2011/10/14 09:57:51;2011/10/14 10:19:10;bike
66;2011/10/14 10:19:11;2011/10/14 10:31:02;walk
66;2011/10/15 01:48:27;2011/10/15 02:54:57;bike
66;2011/10/16 00:56:51;2011/10/16 01:26:15;bike
66;2011/10/16 13:07:52;2011/10/16 13:11:53;walk
66;2011/10/18 00:44:57;2011/10/18 01:11:22;bike
66;2011/10/18 08:02:47;2011/10/18 09:05:05;subway
66;2011/10/18 09:05:06;2011/10/18 10:23:33;walk
66;2011/10/18 10:23:34;2011/10/18 14:17:48;subway
66;2011/10/19 00:48:51;2011/10/19 00:58:50;bike
66;2011/10/19 00:58:51;2011/10/19 01:01:22;walk
66;2011/10/19 01:01:23;2011/10/19 01:08:21;bike
66;2011/10/22 02:41:41;2011/10/22 02:50:33;walk
66;2011/10/22 14:43:57;2011/10/22 14:47:41;walk
66;2011/10/23 04:31:33;2011/10/23 05:26:39;subway
66;2011/10/23 05:26:40;2011/10/23 05:37:31;taxi
66;2011/10/23 05:37:32;2011/10/23 05:40:07;walk
66;2011/10/24 01:23:51;2011/10/24 01:46:44;bike
66;2011/10/24 12:09:05;2011/10/24 12:23:29;bike
66;2011/10/25 00:30:27;2011/10/25 00:45:21;bike
66;2011/10/25 08:54:03;2011/10/25 09:11:55;bike
66;2011/10/25 09:11:56;2011/10/25 09:45:38;walk
66;2011/10/25 09:45:39;2011/10/25 10:18:16;bike
66;2011/10/27 00:40:03;2011/10/27 00:57:19;bike
66;2011/10/27 14:23:51;2011/10/27 14:38:35;bike
66;2011/10/28 01:39:18;2011/10/28 01:47:54;bike
66;2011/10/28 15:17:51;2011/10/28 15:25:42;bike
66;2011/10/29 05:18:21;2011/10/29 08:38:25;bike
66;2011/10/29 08:38:26;2011/10/29 08:44:06;walk
66;2011/10/29 23:37:33;2011/10/29 23:40:38;walk
66;2011/10/31 00:34:33;2011/10/31 00:56:16;bike
66;2011/10/31 15:34:57;2011/10/31 15:53:11;bike
66;2011/11/04 01:37:03;2011/11/04 01:49:54;bike
66;2011/11/05 00:50:51;2011/11/05 01:55:26;bus
66;2011/11/05 08:57:51;2011/11/05 09:42:01;walk
66;2011/11/05 09:42:02;2011/11/05 10:29:34;bike
